price,sale_month,sale_day,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,Yr_house,renovation,rnovation
635000,11,6,4,2.5,2410,7069,2,0,0,3,9,2410,0,47.7094,-122.234,2240,7184,22,0,1
718000,4,20,5,2.75,3250,8100,2,0,0,3,8,3250,0,47.7133,-122.311,1270,8100,1,0,1
525000,10,10,4,1.75,1820,6600,1,0,0,5,7,1820,0,47.606,-122.135,1430,8800,55,0,1
458000,10,22,3,2.25,2150,9900,1,0,0,3,8,1450,700,47.6647,-122.149,2170,9500,38,0,1
375000,4,2,3,2.5,2340,10005,1,0,0,4,8,1460,880,47.4431,-122.133,2250,8162,37,0,1
510000,7,1,3,1.75,1750,7020,2,0,0,3,7,1750,0,47.3264,-122.038,1170,9546,81,1,0
265900,7,3,3,2,1180,7793,1,0,0,4,7,1180,0,47.4053,-122.181,1720,7793,23,0,1
485000,8,5,3,1.75,2590,8384,1,0,0,4,8,1590,1000,47.7739,-122.199,2590,8800,44,0,1
755000,4,27,2,2.5,2170,6361,1,0,2,3,8,2170,0,47.7109,-122.017,2310,7419,6,0,1
905000,4,1,3,2.5,3450,48787,2,0,0,3,10,3450,0,47.739,-122.129,2810,41040,28,0,1
465000,12,10,5,1.5,1830,9000,1,0,2,3,7,1030,800,47.7488,-122.292,2610,11175,60,0,1
260000,7,1,2,1,770,7906,1,0,0,4,6,770,0,47.766,-122.32,990,7906,67,0,1
435000,6,6,2,1,1260,4080,1,0,0,5,7,1260,0,47.687,-122.32,1720,4080,89,0,1
471000,4,14,4,2.5,2040,21781,2,0,0,3,8,2040,0,47.6458,-121.904,2410,21781,21,0,1
235000,8,26,2,1,820,5100,1,0,0,4,6,820,0,47.5175,-122.205,2270,5100,61,0,1
367000,2,27,4,1,1820,5500,1,0,0,3,6,1820,0,47.5185,-122.363,1140,5500,68,0,1
519000,6,4,2,1,830,2820,1,0,0,4,7,830,0,47.689,-122.347,1460,3150,95,0,1
299000,11,25,4,2.5,1820,7575,1,0,0,3,7,1220,600,47.4339,-122.167,1840,7650,40,0,1
390000,2,22,4,2.5,2610,7227,2,0,0,3,9,2610,0,47.314,-122.023,2630,7421,4,0,1
152500,12,26,4,1,1730,7350,1,0,0,4,6,1730,0,47.3467,-122.307,1440,7752,45,0,1
458000,7,30,3,1.5,1570,12196,1,0,0,4,7,1570,0,47.4866,-121.786,1740,12196,43,0,1
216000,10,17,3,2,1260,4125,1,0,0,3,6,1260,0,47.4401,-122.279,1300,9091,17,0,1
610000,7,3,3,2,2300,13418,1,0,0,3,8,1430,870,47.6075,-122.2,2140,9380,60,0,1
299950,6,5,4,1.75,1560,31299,1,0,0,4,7,1560,0,47.3384,-122.164,2460,44907,50,0,1
520000,7,2,3,1.75,1490,1036,2,0,0,3,10,1090,400,47.6588,-122.403,1460,1206,7,0,1
1655000,5,5,4,2.25,3530,5500,2,0,0,3,8,2860,670,47.6618,-122.273,2840,5500,75,0,1
512500,11,5,3,3,2260,2400,2,0,0,3,7,2260,0,47.6094,-122.31,1320,2790,106,1,0
380000,9,16,4,1.75,1790,10186,1,0,0,4,8,1790,0,47.7769,-122.376,1790,9142,50,0,1
390000,7,14,3,2.25,1640,2875,2,0,0,3,6,1240,400,47.5686,-122.286,1500,3960,32,0,1
970000,7,8,5,2.75,3500,5040,2,0,2,3,9,2950,550,47.5527,-122.379,1450,5040,88,1,0
214946,4,30,3,1.75,1290,8688,1,0,0,4,7,1290,0,47.3655,-122.08,1750,9090,35,0,1
246950,10,29,3,3.5,1790,1682,2,0,0,3,7,1480,310,47.542,-122.321,1150,4000,9,0,1
705000,9,3,4,3,3150,9318,2,0,0,3,9,3150,0,47.5959,-122.018,3150,9318,14,0,1
304000,10,3,3,1.75,1720,6000,1,0,2,3,7,1000,720,47.4999,-122.223,1690,6000,61,0,1
450000,9,15,2,2,1510,4908,1,0,0,3,8,1510,0,47.7196,-122.024,1440,3921,9,0,1
360000,5,12,4,2,1730,5500,1,0,0,5,7,1010,720,47.5304,-122.353,1080,4900,72,0,1
1450000,10,13,3,3,4380,6320,2,0,3,5,10,3580,800,47.6452,-122.411,3080,7680,63,0,1
768000,8,4,3,2.5,2660,10928,2,0,0,3,9,1830,830,47.5442,-122.141,2800,10025,27,0,1
575000,9,21,5,2.5,2760,4000,1,0,0,3,8,1730,1030,47.6074,-122.299,1680,4000,89,1,0
775000,8,7,4,3.5,3390,3960,2,0,0,3,10,3390,0,47.5406,-121.995,2990,3400,7,0,1
276693,10,29,4,1,1190,8875,1,0,0,4,7,1190,0,47.7487,-122.303,1190,8875,69,0,1
540000,5,21,3,2,1470,1691,2,0,0,3,8,1000,470,47.6743,-122.316,1660,4000,8,0,1
425000,2,19,3,1.75,2120,5992,1,0,0,3,7,1060,1060,47.7083,-122.308,1840,11000,68,0,1
549995,7,25,3,1,1120,6600,1,0,0,3,7,1120,0,47.6712,-122.267,1300,6600,72,0,1
186950,5,28,2,2,1390,1302,2,0,0,3,7,1390,0,47.3089,-122.33,1390,1302,29,0,1
570000,7,11,4,2,1790,7800,1,0,0,5,8,1790,0,47.6266,-122.103,2150,7838,43,0,1
442000,10,21,2,1,990,4313,1,0,2,4,6,990,0,47.5677,-122.38,1480,5750,98,0,1
975000,8,14,6,3,3420,22421,1,0,0,5,9,2270,1150,47.5508,-122.189,2430,15560,67,0,1
429900,2,20,4,3.25,2880,5929,2,0,0,3,8,2880,0,47.2752,-122.349,2880,5846,1,0,1
487000,4,8,3,2,2590,14052,1,0,0,5,8,1720,870,47.7357,-122.333,1570,8162,67,0,1
656000,7,17,3,1.75,1480,7475,1,0,0,3,8,1480,0,47.6732,-122.272,2120,7216,72,0,1
1755000,7,3,3,2,2360,4800,2,0,0,3,9,2360,0,47.6317,-122.312,2260,4800,106,1,0
600000,9,11,5,3.5,3150,10542,1,0,0,5,9,1620,1530,47.7469,-122.217,3150,11807,41,0,1
315000,8,4,3,1.75,1970,8200,1,0,0,3,7,1270,700,47.4731,-122.327,1890,8348,51,0,1
640000,8,20,3,1.5,1960,4080,1,0,0,3,7,1960,0,47.6768,-122.31,1880,4080,100,0,1
280400,4,23,4,1.75,1730,7210,1,0,0,4,7,1010,720,47.354,-122.315,1620,7210,47,0,1
1050000,6,26,4,3.5,3450,7832,2,0,0,3,10,3450,0,47.5637,-122.123,3220,8567,8,0,1
750000,6,27,4,2.25,3190,11597,2,0,0,3,10,2300,890,47.6323,-122.039,2990,10679,31,0,1
920000,8,26,4,2.75,3140,7258,2,0,1,3,10,3140,0,47.7064,-122.232,2990,13600,9,0,1
389000,10,28,4,2.5,2420,9147,2,0,0,3,10,2420,0,47.3221,-122.322,1400,7200,17,0,1
447500,7,22,3,2.5,2320,15024,2,0,0,3,8,2320,0,47.4829,-121.766,2300,15145,25,0,1
185000,9,4,1,1,720,5000,1,0,0,4,6,720,0,47.5289,-122.272,1170,5000,107,0,1
438000,12,5,5,2.5,1990,6840,2,0,0,4,7,1990,0,47.7162,-122.166,1990,7150,41,0,1
620000,4,8,3,2.25,1990,6256,1,0,0,3,7,1390,600,47.6903,-122.206,2080,9300,55,0,1
355000,1,19,4,2.25,2200,3404,2,0,0,3,8,2200,0,47.3895,-122.034,2200,3449,10,0,1
221000,6,19,3,2.25,1640,7350,1,0,0,3,7,1140,500,47.2625,-122.3,1480,8041,31,0,1
474950,10,31,3,3,1530,1568,3,0,0,3,8,1530,0,47.6998,-122.367,1460,1224,3,0,1
539000,6,6,3,2,2260,9568,1,0,0,3,8,1780,480,47.6457,-122.058,2250,9744,30,0,1
246600,4,11,4,1,1340,8400,1,0,0,5,7,1340,0,47.3313,-122.343,1120,8400,49,0,1
415000,11,19,3,1,1630,8146,1,0,0,3,7,1630,0,47.7293,-122.29,1480,8146,63,0,1
195000,3,6,3,1.5,1430,7560,1,0,0,5,6,1430,0,47.4518,-122.179,1150,7560,57,0,1
300000,7,7,4,2.5,2090,5195,2,0,0,3,7,2090,0,47.3986,-122.166,2090,5236,8,0,1
1065000,7,9,4,3.75,4260,9800,2,0,0,3,10,4260,0,47.6739,-122.172,1950,8970,7,0,1
770000,6,18,3,2.25,2910,10204,2,0,0,3,9,2910,0,47.6897,-122.098,2700,13992,25,0,1
277500,2,2,3,2.5,1690,5171,2,0,0,3,8,1690,0,47.2779,-122.347,2550,5025,12,0,1
445950,9,9,3,1.75,1300,7800,1,0,0,5,7,1300,0,47.7321,-122.195,1520,7344,47,0,1
396500,6,24,3,2.5,2590,18980,1,0,0,4,10,2590,0,47.3839,-122.153,3110,14652,39,0,1
1650000,7,31,4,2.75,3190,14904,1,0,3,4,9,1940,1250,47.6178,-122.214,2600,11195,66,1,0
780000,12,16,4,2.5,3090,12511,2,0,0,4,10,3090,0,47.5932,-121.983,3100,10882,17,0,1
190000,10,17,3,1,1260,10900,1,0,0,4,6,1260,0,47.491,-122.188,1090,8137,72,0,1
749950,5,19,4,2.5,3430,64441,2,0,0,3,8,3430,0,47.7694,-122.064,3580,64441,2,0,1
349900,3,18,4,2.5,2290,8796,2,0,0,3,8,2290,0,47.3762,-122.318,2130,8796,21,0,1
535000,9,4,3,1,1330,40259,1,0,0,4,7,1330,0,47.552,-121.89,1710,34787,38,0,1
830000,4,24,5,3.5,2880,3750,2,0,2,3,8,2270,610,47.5905,-122.292,2060,4000,14,0,1
1000000,3,5,4,3.5,3180,12528,2,0,1,4,9,2060,1120,47.7058,-122.379,2850,11410,36,0,1
229000,4,29,1,1,600,3720,1,0,0,3,6,600,0,47.5558,-122.363,1480,4800,95,0,1
270000,8,14,4,1.75,1850,7730,1,0,0,5,7,1100,750,47.7481,-122.355,2260,8581,59,0,1
684000,11,6,4,3.5,3040,8414,2,0,0,3,9,2420,620,47.5222,-122.157,3470,8066,5,0,1
370000,8,5,4,2.5,2190,17600,1,0,0,4,7,1110,1080,47.4712,-122.112,1820,17600,49,0,1
312500,5,15,2,1,880,6345,1,0,0,3,7,880,0,47.5341,-122.358,1440,6345,96,0,1
452000,9,11,3,2.75,2300,5090,2,0,0,3,8,1700,600,47.545,-122.36,1530,9100,8,0,1
703011,10,1,2,1,1370,5922,1,0,2,3,8,1130,240,47.6473,-122.406,2460,6759,74,0,1
350000,10,23,2,1,830,5100,1,0,0,4,7,830,0,47.5259,-122.379,1220,5100,73,0,1
466200,2,10,3,1.5,1340,8856,1,0,0,4,7,1340,0,47.6094,-122.126,1850,8740,56,0,1
373000,11,10,3,1,1290,8974,1,0,0,5,7,1290,0,47.74,-122.173,1540,7500,39,0,1
250000,8,22,3,1,1640,26127,2,0,0,3,6,1640,0,47.7656,-121.905,1620,25788,40,0,1
210000,5,29,3,1.75,1590,7617,2,0,0,3,7,1590,0,47.3819,-122.312,1490,7450,29,0,1
250000,3,12,4,1,1320,11212,1,0,0,5,6,1320,0,47.3098,-122.209,1060,6766,101,0,1
849900,6,13,2,2,2280,641203,2,0,0,3,9,2280,0,47.4125,-122.455,2030,224334,25,0,1
515000,11,19,3,1.75,1810,5733,1,0,0,4,7,1010,800,47.5709,-122.388,1260,4680,89,0,1
249000,5,16,3,2.25,1440,7673,1,0,0,3,7,940,500,47.4034,-122.178,1440,8418,33,0,1
334000,5,8,4,1.5,1680,7620,1,0,0,4,7,1180,500,47.4578,-122.351,1460,7620,50,0,1
595500,3,16,4,2.5,2490,6537,2,0,0,3,8,2490,0,47.5185,-121.884,2520,5848,2,0,1
840000,5,28,4,2.5,3420,8405,2,0,0,3,10,3420,0,47.6328,-122.064,3230,8460,15,0,1
466000,12,2,4,2.25,2170,8050,1,0,0,3,7,1220,950,47.7354,-122.174,1820,7700,39,0,1
269500,12,9,4,2.25,1700,7056,2,0,0,3,7,1700,0,47.3385,-122.262,1650,6025,16,0,1
84000,4,30,2,1,700,20130,1,0,0,3,6,700,0,47.4752,-122.271,1490,18630,66,0,1
837219,6,6,5,2.75,3030,7679,2,0,0,3,9,3030,0,47.593,-122.057,3080,6341,1,0,1
455000,6,6,4,2.25,1740,8449,1,0,0,4,7,1170,570,47.6079,-122.123,1980,11175,57,0,1
596000,1,20,2,1,1040,4880,1,0,0,3,7,1040,0,47.6809,-122.311,1500,4590,105,1,0
639000,7,18,4,2.5,2500,8540,2,0,0,3,9,2500,0,47.5759,-121.994,2560,8475,25,0,1
350000,4,14,4,2.5,2530,10155,2,0,0,3,8,2530,0,47.351,-122.146,2330,7205,17,0,1
280000,4,27,3,2.5,1020,2217,2,0,0,3,7,720,300,47.5343,-122.348,1060,1524,11,0,1
600000,4,30,2,2,1270,5000,1,0,0,3,6,1270,0,47.6729,-122.363,2190,5000,71,0,1
220000,11,17,3,1,1000,6020,1,0,0,3,6,1000,0,47.4793,-122.346,1300,8640,71,0,1
700000,7,21,4,2.5,2440,7491,2,0,0,4,10,2440,0,47.561,-122.019,2490,8580,27,0,1
305000,4,1,4,2.5,1620,4000,2,0,0,3,7,1620,0,47.3661,-122.02,1580,3780,7,0,1
278800,2,10,4,2.5,2440,7797,1,0,0,3,8,1560,880,47.3895,-122.222,2090,8100,50,0,1
436000,12,22,3,2.5,1150,1193,2,0,0,3,8,1020,130,47.6684,-122.365,1450,1640,9,0,1
550000,3,18,6,4.5,4520,40164,2,0,0,3,9,3580,940,47.407,-122.216,2870,13068,62,1,0
375000,9,17,4,1.5,1770,6650,1,0,0,3,7,1770,0,47.6011,-122.124,1600,7000,57,0,1
630000,4,16,4,2.5,2330,31705,2,0,0,4,8,2330,0,47.6471,-122.03,2460,36600,35,0,1
452250,9,16,4,2.25,2550,10000,1,0,0,4,7,1560,990,47.77,-122.259,2440,10000,36,0,1
275000,12,26,3,2,1340,9764,1,0,0,3,7,1340,0,47.6786,-122.161,1310,9764,71,0,1
300000,3,17,3,2.5,1741,5701,2,0,0,3,8,1741,0,47.379,-122.184,2002,5700,3,0,1
220000,3,18,3,1.5,1280,7742,1,0,0,4,7,1280,0,47.3947,-122.197,1450,8316,53,0,1
690000,8,4,4,3.75,3210,7054,2,0,0,4,8,3210,0,47.7268,-122.103,2350,8020,30,0,1
415000,2,20,3,1,1360,73616,1,0,0,3,7,1360,0,47.7528,-122.119,2040,50965,44,0,1
247000,5,19,3,2.25,1580,7941,2,0,0,4,7,1580,0,47.2843,-122.357,1730,8051,29,0,1
1275000,5,20,4,2,2850,7861,1,0,4,4,10,1450,1400,47.6995,-122.397,2810,8087,45,0,1
1000000,4,7,3,1.75,2610,6360,2,0,2,3,8,2130,480,47.6287,-122.351,3010,6000,91,0,1
265000,12,12,3,2.25,1630,10969,2,0,0,3,7,1630,0,47.3305,-122.285,1410,7920,24,0,1
1160000,2,19,5,1.75,2870,9680,1,0,4,5,9,1440,1430,47.6122,-122.111,2940,9729,49,0,1
460000,12,12,4,2.5,4190,7504,2,0,0,3,7,4190,0,47.4394,-122.114,2480,6727,11,0,1
490000,5,30,3,1.75,1920,5405,1,0,2,4,7,960,960,47.5583,-122.38,1190,5405,68,0,1
160134,12,26,3,1.5,1190,10116,1,0,0,3,7,1190,0,47.385,-122.085,1190,9905,47,0,1
657500,6,11,4,2.75,4140,24190,2,0,0,3,11,4140,0,47.3062,-122.15,3950,24190,13,0,1
402500,10,23,4,1,1270,3630,1,0,0,3,7,1270,0,47.6135,-122.307,1420,4848,112,0,1
651000,5,13,4,2.5,2740,7140,2,0,0,3,8,2740,0,47.6334,-122.021,2260,7035,22,0,1
210000,10,17,3,1,1700,11390,1,0,0,4,7,1700,0,47.3271,-122.323,1350,8164,48,0,1
438000,3,9,3,1.75,1780,9660,1,0,0,3,7,1780,0,47.7171,-122.193,1200,9660,53,0,1
389000,5,11,3,2,2080,12972,1,0,0,4,7,1250,830,47.3733,-122.432,1530,10089,34,0,1
524000,7,18,4,2.75,2310,5000,1,0,0,5,8,1480,830,47.5502,-122.268,1100,5000,107,0,1
422250,4,10,2,1.5,1280,1256,2,0,0,3,8,1200,80,47.6741,-122.375,1390,1256,17,0,1
670000,5,12,3,1.5,1220,4080,1,0,0,5,7,1220,0,47.5746,-122.289,1320,4080,101,0,1
725000,6,24,4,2.5,2650,18295,2,0,0,3,8,2650,0,47.6075,-122.154,2230,19856,29,0,1
295000,6,16,3,1.75,1770,8235,1,0,0,3,7,1030,740,47.4323,-122.328,1560,8918,55,0,1
500000,9,16,4,1.5,1330,5750,1,0,2,3,7,1330,0,47.5681,-122.384,1360,5750,100,0,1
672500,4,15,4,2.5,2650,11108,2,0,0,3,10,2650,0,47.6304,-122.051,2650,11585,28,0,1
885000,4,27,3,2.5,2880,11443,2,0,0,4,9,2880,0,47.5633,-122.111,2840,12530,29,0,1
276000,12,23,3,1.5,1820,8750,1,0,0,4,7,1200,620,47.4213,-122.322,1500,8000,57,0,1
225000,8,27,4,1,1410,7000,1,0,0,3,7,1410,0,47.3767,-122.287,1540,7000,52,0,1
895000,9,12,4,2.75,2640,4000,2,0,0,5,8,1730,910,47.6727,-122.297,1530,3740,90,0,1
550000,6,9,4,2.5,2700,5100,1,0,0,4,8,1440,1260,47.5331,-122.384,1880,5100,47,0,1
353000,9,10,4,2.5,2210,13721,2,0,0,3,8,2210,0,47.3122,-122.039,1850,12951,6,0,1
410000,3,30,4,2,2010,9474,2,0,0,3,7,2010,0,47.4234,-122.342,2140,10164,62,1,0
760000,10,15,4,1.75,2770,8521,1,0,0,4,7,1470,1300,47.6255,-122.199,1910,9380,62,0,1
193000,6,3,3,1.5,1180,9048,1,0,0,3,7,1180,0,47.4327,-122.328,1460,8942,55,0,1
355000,4,29,0,0,2460,8049,2,0,0,3,8,2460,0,47.4095,-122.168,2520,8050,25,0,1
285000,10,16,3,1.5,1780,12231,1,0,0,4,8,1780,0,47.335,-122.321,2460,12663,59,0,1
430000,12,16,4,2.5,2010,16020,1,0,0,5,8,2010,0,47.4821,-122.108,1420,16020,53,0,1
370000,12,2,3,2.75,1250,1655,2,0,0,3,7,830,420,47.5554,-122.382,1520,3001,9,0,1
570000,5,5,3,2.5,1910,4941,2,0,0,3,8,1910,0,47.5989,-122.016,1910,4941,16,0,1
300000,7,1,4,2.5,2303,3826,2,0,0,3,8,2303,0,47.3258,-122.165,2516,4500,9,0,1
759950,6,16,3,2.5,3100,23790,2,0,0,3,9,3100,0,47.5882,-122.011,2250,40854,13,0,1
260600,8,4,2,1,810,4560,1,0,0,3,7,810,0,47.5425,-122.376,1490,4560,87,0,1
312000,8,18,2,1,1170,5150,1,0,0,3,6,980,190,47.5503,-122.283,1660,5150,108,0,1
2920000,7,11,4,4.75,4575,24085,2,0,2,5,10,3905,670,47.6263,-122.284,3900,9687,89,0,1
248000,1,14,3,2.5,1870,4046,2,0,0,3,7,1870,0,47.342,-122.059,2130,4800,8,0,1
440000,7,17,3,2,1550,2401,2,0,0,3,7,1550,0,47.6545,-122.348,1550,3446,19,0,1
346290,7,29,4,2.75,2690,9240,2,0,0,3,8,2690,0,47.1896,-122.014,2640,9240,17,0,1
376000,11,12,3,2.25,1470,9140,2,0,2,3,7,1470,0,47.7162,-122.349,1400,8204,33,0,1
638000,4,22,4,1.75,1470,4236,1,0,0,4,7,1470,0,47.6692,-122.399,1480,5400,69,0,1
230000,10,23,3,2,1160,1174,2,0,0,3,7,790,370,47.5225,-122.357,1160,994,8,0,1
249000,12,18,3,2.5,1850,7200,1,0,0,3,7,1500,350,47.3063,-122.384,2140,7500,36,0,1
890900,7,25,4,2.5,3420,6233,2,0,0,3,9,3420,0,47.5416,-121.998,3350,5000,9,0,1
330000,8,25,4,2.5,2510,8580,2,0,0,4,8,2510,0,47.295,-122.37,2290,7809,24,1,0
375000,7,24,3,2.75,1890,3930,2,0,0,3,8,1890,0,47.5337,-121.867,2100,4259,16,0,1
212000,5,5,1,1,620,7620,1,0,0,3,6,620,0,47.4697,-122.349,1160,7620,89,0,1
1060000,12,30,3,2.75,2700,22343,1,0,1,4,10,2700,0,47.5706,-122.209,3390,15682,38,0,1
539000,3,4,3,2.25,1540,5338,1,0,0,5,7,770,770,47.6942,-122.304,1680,6525,61,0,1
520000,7,16,3,2.25,1850,10855,1,0,0,3,8,1370,480,47.5696,-122.02,1850,8209,30,0,1
439000,12,12,3,2.25,1830,13477,1,0,3,4,7,1170,660,47.7243,-122.21,1960,11344,34,0,1
490000,4,16,3,1,1600,6380,1,0,0,3,7,1400,200,47.7015,-122.317,1760,6380,76,0,1
358000,11,14,4,2,2200,3060,1,0,0,3,7,1100,1100,47.565,-122.284,1410,5100,107,1,0
1000000,8,25,5,3,3350,9450,2,0,0,5,8,2180,1170,47.6705,-122.34,2660,4500,103,1,0
972000,12,4,4,3.25,4010,13797,2,0,0,3,11,4010,0,47.5229,-122.152,3980,12120,12,0,1
245000,4,22,3,2.25,1700,8100,1,0,0,3,7,1200,500,47.3601,-122.046,1700,8100,35,0,1
229950,12,18,4,1.5,1570,6717,1,0,0,5,6,1570,0,47.307,-122.217,1140,6716,104,0,1
325000,1,5,3,2,1260,5612,1,0,0,4,7,1260,0,47.7362,-122.179,1640,4745,43,0,1
427000,5,27,2,1,920,3780,1,0,0,3,6,920,0,47.6576,-122.348,1570,2640,105,0,1
1210000,9,11,3,3.75,5400,24740,2,0,0,3,11,5400,0,47.6426,-121.955,1690,20000,18,0,1
475000,4,29,3,1.75,1340,2805,1,0,0,3,7,1340,0,47.5922,-122.297,1650,2805,96,0,1
555000,6,26,5,3,3640,6930,2,0,0,3,8,3640,0,47.3521,-122.012,3740,7182,11,0,1
203000,11,6,2,1,1080,9067,1,0,0,3,6,1080,0,47.4815,-122.331,1080,6647,64,0,1
3710000,5,30,4,3.5,5550,28078,2,0,2,4,12,3350,2200,47.6395,-122.234,2980,19602,15,0,1
424950,2,2,2,1.5,1000,1188,3,0,0,3,8,1000,0,47.6823,-122.327,2300,3500,10,0,1
427874,6,3,3,3,2340,5002,2,0,0,3,8,2340,0,47.4831,-121.773,2790,5375,2,0,1
423000,5,15,4,1.75,1880,7303,1,0,0,3,7,1010,870,47.7129,-122.203,1710,7200,39,0,1
1195000,1,8,4,4,4050,9517,2,0,0,3,11,3360,690,47.5769,-122.215,3330,9436,25,0,1
476000,2,4,4,1.75,2340,17541,1,0,0,4,7,1360,980,47.745,-122.229,2250,9212,59,0,1
370000,5,28,3,1,800,2296,1,0,0,4,6,800,0,47.6546,-122.356,1480,1472,107,0,1
495000,8,15,4,3,2740,2811,2,0,0,3,8,2240,500,47.7738,-122.158,2740,3596,12,0,1
384900,5,5,5,2.5,3090,12750,1,0,0,3,8,1750,1340,47.3408,-122.335,1760,25919,47,0,1
559500,4,9,4,1.75,1650,7088,1,0,0,3,8,1650,0,47.5688,-122.087,1850,7523,42,0,1
540000,8,5,3,2.5,1380,1021,2,0,0,3,8,1160,220,47.6148,-122.309,1440,1021,7,0,1
617000,10,10,3,2.5,1880,5500,2,0,0,4,7,1880,0,47.657,-122.393,1230,5500,68,1,0
1050000,4,27,4,3.25,2930,25020,2,0,0,3,9,2930,0,47.5514,-122.023,2400,32374,2,0,1
248000,6,30,3,1,950,9400,1,0,0,4,7,950,0,47.5746,-122.136,1260,9400,61,0,1
585000,6,12,3,2.5,1910,1501,2,0,0,3,8,1530,380,47.6441,-122.385,1760,1750,8,0,1
285000,6,3,3,1.75,2880,18296,1,0,0,3,8,1580,1300,47.4881,-122.281,1380,9592,57,0,1
453000,8,25,3,2,1430,9583,1,0,0,4,7,1430,0,47.7206,-122.197,1890,11100,51,0,1
850000,5,4,3,1,2280,4600,1,0,2,3,8,1250,1030,47.6378,-122.372,1910,4000,79,0,1
347000,6,23,3,1,1270,8400,1,0,0,3,7,1270,0,47.7604,-122.198,1390,8400,60,0,1
525000,3,17,3,1.5,1940,5625,1,0,0,4,7,1440,500,47.6818,-122.388,1460,5500,74,0,1
389000,10,8,3,1,1380,6591,1,0,0,4,7,1380,0,47.7164,-122.351,1610,6594,68,0,1
864000,7,15,4,1.75,2260,6600,1,0,0,5,8,1220,1040,47.6753,-122.278,2240,6600,67,0,1
583800,7,28,3,2.5,2480,6600,2,0,0,3,8,2480,0,47.6313,-122.008,2310,6656,13,0,1
477000,9,2,3,1,960,3600,1,0,0,4,7,960,0,47.6758,-122.369,1580,5000,109,0,1
617000,9,23,3,2.5,1910,4488,2,0,0,3,8,1910,0,47.6176,-122.14,1530,3696,17,0,1
490000,10,10,3,2.5,3080,7363,2,0,0,3,9,3080,0,47.4473,-122.205,2860,5273,9,0,1
500000,8,27,4,2,2100,12620,1,0,0,4,7,2100,0,47.7239,-122.173,1720,7840,43,0,1
325000,10,13,2,1,990,15120,1,0,0,4,6,990,0,47.7669,-122.206,1300,11500,62,0,1
250000,7,28,3,2.5,1530,2890,2,0,0,3,7,1530,0,47.5434,-122.293,1540,2890,14,0,1
608000,3,23,3,3.5,1660,2298,2,0,0,3,8,1260,400,47.5809,-122.403,1500,2198,6,0,1
335000,4,30,3,1.75,1260,17000,1,0,0,3,7,1260,0,47.5114,-122.361,1540,7213,21,0,1
1620000,8,26,4,3.25,3820,8114,2,0,0,3,10,3820,0,47.5837,-122.194,2440,9195,10,0,1
480000,11,18,3,2.5,2360,9005,1,0,0,5,7,1340,1020,47.7076,-122.337,1520,9005,86,0,1
133400,9,10,3,1,900,2550,1,0,0,4,6,900,0,47.3036,-122.363,1120,2550,37,0,1
129000,6,13,2,1,1150,30184,1,0,0,3,6,1150,0,47.4492,-122.2,1670,19684,65,0,1
548000,8,29,2,2,1370,1878,3,0,0,3,8,1370,0,47.6721,-122.387,1280,1878,11,0,1
219000,10,10,2,1,1050,9000,1,0,0,4,7,1050,0,47.2887,-122.299,1550,9600,31,0,1
285000,12,23,4,2.25,1960,10400,1,0,0,4,8,1220,740,47.3199,-122.392,1650,8660,30,0,1
815000,1,8,3,2,2310,6000,2,0,1,4,9,1560,750,47.648,-122.395,2000,6000,89,0,1
588000,5,19,3,2.25,2030,7350,1,0,0,4,7,1190,840,47.6939,-122.126,1950,7350,38,0,1
390000,9,15,4,1,1280,4840,1,0,0,3,7,940,340,47.5477,-122.395,1360,4840,65,0,1
337000,1,27,3,2.5,2235,43560,1,0,0,5,7,990,1245,47.3326,-122.046,1460,29621,40,0,1
1003000,9,8,4,2.5,2230,3600,2,0,0,5,8,1630,600,47.6304,-122.309,2410,4800,109,0,1
205000,7,8,3,1,1180,8240,1,0,0,4,7,1180,0,47.3325,-122.321,1180,7840,48,0,1
315000,11,24,4,1.75,1850,8580,1,0,0,3,7,1140,710,47.4877,-122.24,2210,9240,55,0,1
820000,7,29,4,2.5,2920,252648,2,0,0,3,10,2920,0,47.4784,-122.048,2180,71874,13,0,1
1125000,11,11,5,1.75,1910,5640,2,0,0,4,9,1910,0,47.6249,-122.311,2050,5400,109,0,1
698000,7,18,4,2.5,2990,7231,2,0,0,3,9,2990,0,47.5623,-122.032,3160,8339,14,0,1
350000,3,11,4,3,1780,4228,1,0,0,3,7,1780,0,47.5488,-122.287,1730,5304,62,0,1
440000,5,2,2,1,800,4850,1,0,0,4,7,800,0,47.6639,-122.364,1150,4365,71,0,1
480000,9,20,3,2.5,2410,4656,2,0,0,3,7,2410,0,47.5203,-121.874,2410,4840,6,0,1
204000,2,27,3,1.5,1460,7140,1,0,0,4,7,980,480,47.3954,-122.191,1400,8572,35,0,1
699000,6,12,4,2.5,3280,27441,2,0,0,3,9,3280,0,47.6711,-122.012,3200,26960,19,0,1
442573,8,13,3,1.75,1780,7567,1,0,0,3,7,1290,490,47.7314,-122.225,1910,8645,35,0,1
545000,3,25,4,2.5,2755,11612,2,0,0,3,8,2755,0,47.7394,-121.965,2820,12831,14,0,1
395000,6,5,3,1.75,1460,22651,1,0,0,4,7,1460,0,47.4861,-122.03,2030,49222,54,0,1
